REF_AREA,STRUCTURE_NAME,MEASURE,UNIT_MEASURE,FREQUENCY,TIME_PERIOD,OBS_VALUE
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,24.265247335
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,14.10156837
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1997,20.785786938
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1997,5.0966766972
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1997,9.2977796136
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1998,17.015208245
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,25.671947885
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,15.211497965
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1998,21.562738195
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1998,7.4842434313
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1998,10.220480766
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,24.816569867
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,15.513608832
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1999,17.270962187
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1999,21.900710492
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1999,7.6904207886
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,1999,11.017999839
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2000,10.896383193
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2000,25.92079681
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2000,15.649206349
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2000,16.092836421
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2000,6.7473258412
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2000,20.417148149
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,11.115913729
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,27.587330869
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2001,16.410454112
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,15.927930872
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,7.3098357626
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,20.010364056
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,12.069580849
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,28.626224452
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,17.329957802
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,16.003238344
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,7.7090629218
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,19.865619659
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,12.362915697
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,27.761261671
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,15.943701314
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,17.309779572
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,7.3694513529
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,20.002039354
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,12.184025701
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,28.976995977
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,17.01584511
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,17.573364973
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,7.8598990915
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,21.342931758
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,11.855227575
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,29.172172034
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,16.281740917
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,17.368725922
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,8.5414007645
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,19.897325063
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,13.494718872
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,28.452427041
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,17.975565972
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,18.235983769
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,10.013161668
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,21.670772515
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,13.063836721
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,27.636035634
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,17.721315431
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,7.6827332361
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,16.608397795
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,20.801263737
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,12.991359657
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,26.101862771
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,17.290333938
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,8.805631837
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,17.244495201
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,21.361653218
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,14.286512626
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,28.436398992
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,19.039059386
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,9.295429506
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,16.911182015
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,20.762721006
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,20.692845265
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,14.692484354
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,27.181660686
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,18.93096087
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,10.358646848
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,17.185707873
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,23.46719142
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,15.215089473
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,26.194444913
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,18.901569207
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,9.5322004312
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,18.78831367
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,22.886376156
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,15.086012503
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,26.982262101
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,19.10093322
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,9.4819523927
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,18.362454712
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,15.428211597
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,25.104020022
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,18.614740065
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,23.161381095
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,10.273450212
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,18.91700617
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,14.205114395
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,25.747031221
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,18.011811204
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,23.096435864
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,9.802549279
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,18.711913223
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,15.765734943
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,26.219352841
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,19.22987801
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,24.209544977
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,11.680719625
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,20.057715065
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,26.382002507
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,14.943436028
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,18.830444265
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,22.041730928
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,11.144056974
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,18.33852664
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,22.463289567
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,17.165991791
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,14.532298577
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,22.726795745
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,11.958581814
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,19.150928367
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,24.618568884
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,17.634435356
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,18.982891955
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,22.875698294
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,11.295937951
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,14.097549452
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,17.767710775
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,10.92232057
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,23.549930437
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,17.766070794
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,21.29646996
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,14.779528505
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,14.682849102
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,22.946831869
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,17.451741749
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,17.952344411
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,10.7225406
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,21.591900313
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,13.265381288
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,21.993064504
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,16.295695212
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,18.330666298
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,11.984765318
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,21.70592093
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,12.9
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,21.8
DEU,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,16
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,18.3
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,12.3
DEU,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,21.5
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,2.8133668956
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,7.3612284977
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,2.0916445104
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,11.429418599
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,5.0991436245
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,0.7936808934
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,2.7474102054
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,7.4618161259
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,2.0338205967
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,11.316104172
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2003,5.3165900313
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,0.7517273452
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,6.6795768888
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,2.0872264613
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,2.7648005532
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,10.259244637
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,4.7201653035
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,0.8493598782
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,2.5524879925
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,1.0675733434
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,6.4025518214
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,3.337125779
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,9.635154721
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,4.6944251049
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,2.5176802802
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,1.0403187462
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,7.5726129136
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,3.3055119146
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,11.486238422
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,5.4855963578
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,2.5171695495
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,1.0405523381
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,7.8392765911
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,3.3017396403
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,11.223824806
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,6.0409667245
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,2.5273741887
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,1.1328467315
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,7.888245723
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,3.3028258607
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,11.641560084
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,5.8011488492
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,2.3919062691
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,1.0683108289
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,7.2773244659
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,3.1274346518
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,11.060397415
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,5.1750525452
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,2.693649371
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,1.3420934747
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,7.5777896707
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,11.223831566
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,5.5282101559
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,3.4534106018
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,7.4913779875
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,1.4569135623
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,3.5506587875
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,2.8066484986
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,10.962470764
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,5.57801806
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,3.6242236727
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,7.5725151737
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,2.854549519
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,10.957050315
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,5.7141514737
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,1.4527845036
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,3.7610772435
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,7.886259629
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,2.9588130873
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,11.391556165
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,5.9470990481
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,1.5086114922
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,3.4759580147
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,8.41933543
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,2.784260692
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,11.906862105
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,6.5261509314
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,1.5100516194
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,3.5499513136
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,8.2366633555
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,2.8900387386
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,11.347008041
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,6.5566043121
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,1.6683224075
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,3.5148165499
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,8.2325826752
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,2.9164322685
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,11.469153222
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,6.5390591179
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,1.7728326222
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,3.3326149344
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,8.5194499508
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,2.770450637
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,11.912155144
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,6.7456243832
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,1.6952278157
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,3.3764301761
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,8.7252921689
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,2.8289117854
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,11.805746204
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,7.123810674
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,1.7757586637
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,3.13
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,9.54
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,2.64
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,12.6
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,7.88
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,1.73
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,2.9579765898
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,9.772328657
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,12.857184811
DNK,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,8.0744430325
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,1.7218516117
DNK,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,2.5191490454
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,28.999933205
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,13.333333333
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,22.2
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,9
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,17.999122261
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,25.999678254
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,24.999189262
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,27.999909853
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,10.111111111
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,16.878787879
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,6.5079365079
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,18.998688791
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,24.999879844
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,10.611111111
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,15.857142857
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,28.999429515
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,7.1363636364
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,20
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,25.999875898
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,9.9666666667
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,14.083333333
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,28.999906164
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,7.0533333333
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,21.998354499
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,25.999873868
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,10.825396825
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,15.020833333
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,27.999877231
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,7.8271604938
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,22.999489896
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,28.3
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,10.6
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,15
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,31.7
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,23.5
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,7.5
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,26
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,9.3
ESP,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,12.8
ESP,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,28.7
